39476  #SUP: 1 #UTIL: 39
24993 24991 43941 45747 2300 13748 11780 11824  #SUP: 1 #UTIL: 1531
24993 12132  #SUP: 1 #UTIL: 1236
24993 39143  #SUP: 1 #UTIL: 699
7962 21574 13642 37279 2228 39690  #SUP: 1 #UTIL: 4116
40264 28265 29459 40262 8067 7309 33538 8066 43463 39688  #SUP: 1 #UTIL: 4120
22499  #SUP: 2 #UTIL: 538
22499 13478 40128 19783 16881 13734 16975  #SUP: 1 #UTIL: 1783
5769 40700 21414 31836 36205 13710  #SUP: 1 #UTIL: 4124
8263 13488 8098 6369 4222 4252 4253 12251 7984 10373 15445 21349 11643 20394 8195 21779 16971 16978  #SUP: 1 #UTIL: 4126
24508 16977  #SUP: 2 #UTIL: 968
24508 16977 44546 3740 21017 10529 15553  #SUP: 1 #UTIL: 1599
8152 38566 29436 22773 45240 8148 21041 11846 21042 22785 2705 22792 26154 39687 4973  #SUP: 1 #UTIL: 4130
4556 5222 13730 16977  #SUP: 1 #UTIL: 4131
4890 11654 33231 6405 11673 15809 19868 39282 44444 4892 5722 22900 16981 39359 39388  #SUP: 1 #UTIL: 4131
15164  #SUP: 2 #UTIL: 758
15164 6986 6983 6984 6118 9444 22888  #SUP: 1 #UTIL: 1659
15164 31159 28001 19981 5298 31099 36202 39305  #SUP: 1 #UTIL: 2473
11267 1841 16190 24087 19079 15349 2303 15056 14974 43852 1787 21779 12268 39305 39388  #SUP: 1 #UTIL: 4140
9135 9138 20464 20473 683 20447 32373 4087 11352 11635 20442 3570 13748 2187 39138 39430 39432 13743  #SUP: 1 #UTIL: 4142
9242 4073 5546 2576 793 2734 4410 2381 707 18780 18751 26626 21799 9201 16976  #SUP: 1 #UTIL: 4145
24418 12774 12594 3367 21823 20170 21824 20842 10978  #SUP: 1 #UTIL: 4149
658 12729 21981 20384 21986 18965 21984 11664 13757 15797 44707 21389 39433 39333 43804  #SUP: 1 #UTIL: 4150
44245  #SUP: 2 #UTIL: 400
44245 32761 44244 21646 4884 21648 2240 21307 3567  #SUP: 1 #UTIL: 3353
14634 28214 3932 18832 3929 18838 12627 18828 3921 11358 39651 21886 16236 43504 16894 13730 39688  #SUP: 1 #UTIL: 4158
12162  #SUP: 6 #UTIL: 300
12162 44351 41634 39156 44385 43943 39686 36203 39688  #SUP: 1 #UTIL: 2516
12162 12402 39156 44327  #SUP: 1 #UTIL: 337
12162 39156  #SUP: 4 #UTIL: 556
12162 39156 26508 18443 18440  #SUP: 1 #UTIL: 318
12162 39156 44327  #SUP: 2 #UTIL: 658
12162 39686  #SUP: 2 #UTIL: 378
12162 16975  #SUP: 1 #UTIL: 369
30940 32122 32125 14413 1973 26165 1975 30759 26626 28442  #SUP: 1 #UTIL: 4160
27709 3479 16542 16527 2959 11399 43762 10570 11398 11402 15976 5182 39473 39686 39373 6547 39433 39314 39610 21015  #SUP: 1 #UTIL: 4161
20448 39949 5717 1756 2459 16400 8709 18457 12011 9117 12343 22896 13743  #SUP: 1 #UTIL: 4163
27583 37717 6405 30998 2261 12342 6018 14826 4447 5657 11882 39684  #SUP: 1 #UTIL: 4164
30428 18668 30391 45675 18661 9423 16977  #SUP: 1 #UTIL: 4169
5323 21913 21872 32361 28322 25575 27054 21016 43550 39432 16967  #SUP: 1 #UTIL: 4182
5239 5857 37537 35033 16132 5274 10457 512 16118 8066 39515  #SUP: 1 #UTIL: 4185
34083 23689 3937 6775 30323 15340 18521 754 23688 6767 6768 13696 18240 39452 16967  #SUP: 1 #UTIL: 4185
42214 40718 43105 5699 16901 26149 5666  #SUP: 1 #UTIL: 4186
5598 16140 12292 31170 13904 31174 1758 1833 12255 1782 16975  #SUP: 1 #UTIL: 4187
39399 37199 18233 14840 43875 15010 6071 21996 13752 8075 16900 43868 16292 39454 13746 13743  #SUP: 1 #UTIL: 4187
3329 11874 17201 17202 33781 33821 1472 11870 11902 11920 11752 9687  #SUP: 1 #UTIL: 4188
12383  #SUP: 2 #UTIL: 150
12383 1761  #SUP: 1 #UTIL: 579
27230 19998 30429 22320 13642 23713 4350 4364 13038 13041 619 12011 11882 5448  #SUP: 1 #UTIL: 4189
41527 28296 18887 12031 29468 12011 16886 5164 2304 11632 5666  #SUP: 1 #UTIL: 4189
36207  #SUP: 3 #UTIL: 1497
36207 31699 12704 12608 22525 8961 27364 1833  #SUP: 1 #UTIL: 2202
36207 9439  #SUP: 1 #UTIL: 594
36207 36116 36114 36203 39684  #SUP: 1 #UTIL: 1396
41097 44081 39276 5634 39688  #SUP: 1 #UTIL: 4196
35591  #SUP: 2 #UTIL: 258
35591 35184 16573 4369 15108 39688  #SUP: 1 #UTIL: 3771
7279  #SUP: 2 #UTIL: 897
7279 19818 19815 39305  #SUP: 1 #UTIL: 796
7279 7407 24333 12778 24337 20164 24335 28046 24340 31714 39634 12266 16883 13730 16978  #SUP: 1 #UTIL: 3406
5809 42589 8758 4839 5115 3614 16122 14524 14525 31529  #SUP: 1 #UTIL: 4203
2755 22328 2288 4136 14847 2646 4403 38673 4425 823 39429 39452 13743  #SUP: 1 #UTIL: 4204
3364 36302 911 38349 1919 16140 39276 39688  #SUP: 1 #UTIL: 4210
6595 24801 30720 21225 10980 16350 12275 20144 21499 4669 44123 16869 8272 43913 5163 16883 31529 5667 39481 39452 9205 5666  #SUP: 1 #UTIL: 4212
27655 42494 10382 10393 11858 15979 17549 8531 18739 836 1852 16967  #SUP: 1 #UTIL: 4215
27362 12455 22144 21920 43743 14620 10457 11133 14172 12464 9112 21777 44130 9201 21749 13727 39610  #SUP: 1 #UTIL: 4216
3976  #SUP: 2 #UTIL: 357
3976 1528 523  #SUP: 1 #UTIL: 495
21451 6903 12293 41519 16995 19024 5182 39191 39206 36114  #SUP: 1 #UTIL: 4219
28837 17238 8411 14254 8140 14841 11639 14839 5723 11643 5697 5727 11832 16292 18562 22889 31529 16881 11780 11824 11783 21015 13743  #SUP: 1 #UTIL: 4219
16064 25619 14873 7330 2598 6359 8091 6770 15309 2772 10604 18766 2298 4082 39407 36114 16967  #SUP: 1 #UTIL: 4222
35144 44375  #SUP: 2 #UTIL: 1348
35144 44375 33859 43907 5054 45990 11864 45965 21291 17085  #SUP: 1 #UTIL: 2212
35144 44375 8203 35230 20129 12240 44266 21738  #SUP: 1 #UTIL: 2010
87 13202 3835 10320 46084 23189 43482 18917 43478 15802 26438 9073 1762 3564 13750 5667 13746  #SUP: 1 #UTIL: 4223
318 45845 27163 30228 23196 39688  #SUP: 1 #UTIL: 4226
6043  #SUP: 3 #UTIL: 952
6043 16194 9458 2660 38674 5073 10521 39587 13736  #SUP: 1 #UTIL: 1367
6043 9424 9425 9428 9427  #SUP: 1 #UTIL: 1070
6043 43560 43442 43457 31867 31869  #SUP: 1 #UTIL: 1792
1454 10255 28307 43930 12866 10960 8048 21347 16885 21297 39609  #SUP: 1 #UTIL: 4235
30814 19028 22484 32779 19052 20756 16146 16127 19029 22480 19023 21970 7294 22041 7296 5645 39448 15457 39454 12255 39684 39430  #SUP: 1 #UTIL: 4235
31213  #SUP: 3 #UTIL: 1767
31213 31217 14991  #SUP: 1 #UTIL: 1877
31213 824 21286 31529  #SUP: 1 #UTIL: 1254
30844 32530 2223 20495 1133 27267 442 37336 21801 23195  #SUP: 1 #UTIL: 4239
6981 6982 6988 6986 6980 6985 6984  #SUP: 2 #UTIL: 760
6981 6982 6988 6986 6980 6985 6984 6851 6852 6853 6854 6938 6987 6983 6850 6855 8273 5668 5666  #SUP: 1 #UTIL: 1903
26774 42514 45585 11253 31178 13874 31177 13878 31172 16129 1761 39276 16975  #SUP: 1 #UTIL: 4245
17355 31243 10042 1115 45990 42761 16260 13689 1770 8975 8973 16236 16237 21015  #SUP: 1 #UTIL: 4247
39 47 12654 2797 21669 13116 56 27818 2449 4371 8178 16981 16881  #SUP: 1 #UTIL: 4248
35081  #SUP: 2 #UTIL: 1678
35081 356 11686 35113 1745 633 27364 14526 39334 39684 39388  #SUP: 1 #UTIL: 2910
10841  #SUP: 5 #UTIL: 400
10841 10853 31913  #SUP: 1 #UTIL: 329
10841 10843 36653 16991 39389 1777 39224 39241 39256 39289 39684  #SUP: 1 #UTIL: 1352
10841 43947 43917 5664 22896 39334  #SUP: 1 #UTIL: 644
34086 45748 44076 7219 16150 42682 39206 5645  #SUP: 1 #UTIL: 4251
30504  #SUP: 2 #UTIL: 398
30504 30510 8693 6482 1769 21939 4390 31714 8973 14918 43504 39393 16967  #SUP: 1 #UTIL: 2509
44082  #SUP: 2 #UTIL: 3400
44082 5661 5656 39686  #SUP: 1 #UTIL: 2355
15755 21982 6491 19610 6480 6514 19631 19614 20143 19639 5634  #SUP: 1 #UTIL: 4257
11903 40622 21105 14553 31487 43411 23160 43595 18440 44384 22828 43943 39617  #SUP: 1 #UTIL: 4258
28446 2837 2487 5301 9112 4106 9113 3569 3576 13750 16526 2936 3581 8656 39481 43803 2851 11824 11783 21738  #SUP: 1 #UTIL: 4259
35086  #SUP: 3 #UTIL: 1227
35086 23873 13930 25654 31698 9016 31715 5633  #SUP: 1 #UTIL: 2942
35086 7722  #SUP: 1 #UTIL: 908
22485  #SUP: 2 #UTIL: 1107
22485 37215 37199 25665 25743 25666 37238 25746 7511 21735 5644  #SUP: 1 #UTIL: 2968
22485 37279 2732 11639 14826 4107 12461  #SUP: 1 #UTIL: 1292
41489  #SUP: 2 #UTIL: 995
41489 26167 44123 9196 9205  #SUP: 1 #UTIL: 1186
23091 23094 21954 9191 3788 6346 24536 20459 3536 20757 2203 2204 18447 12221 22901 28536 39609 39452 12255  #SUP: 1 #UTIL: 4265
7072 15206 31606 41737 6851 6852 6853 6854 23847 12331 14870 21362 6855 26921 21361 10973 39191  #SUP: 1 #UTIL: 4266
11889 17550 13683 17559 22125 58 16118 39481 13730 39684 16978 39432 13743 16967  #SUP: 1 #UTIL: 4267
23715 21670 21667 13042 5363 30763 31222 14820 39451 824 36200 18748 36202 4972 16985 39388  #SUP: 1 #UTIL: 4267
33776 8001 1087 39282 3790 4892 22041 4372 10989 5163 5637 3511 630 39481 21850 21736 39388  #SUP: 1 #UTIL: 4269
10104 15338 9156 5346 27069 31911 31908 27070 29995 16981 39442 36053  #SUP: 1 #UTIL: 4272
820  #SUP: 2 #UTIL: 1798
5826  #SUP: 2 #UTIL: 758
5826 39184  #SUP: 1 #UTIL: 679
38877 27690 20470 2209 43607 22041 30759 12225 36203  #SUP: 1 #UTIL: 4273
13464 31487 21768 20046 14616 5648 9095 39191 21770 2306 39681 39688  #SUP: 1 #UTIL: 4274
40822  #SUP: 2 #UTIL: 1998
40822 16304 39184 14037 6074 4722 13718  #SUP: 1 #UTIL: 2883
40822 36203  #SUP: 1 #UTIL: 1398
34289 23396 8303 3873 18776 8994 8996 8998 2190 3992 16976 21738 16967  #SUP: 1 #UTIL: 4282
1080 1733 38835 3122 33925 11776 4601 3157 1955 9066 6346 21436 10789 13696 823 7317  #SUP: 1 #UTIL: 4284
30120 28 22934 8293 22418 27 9084 14591 2188 7315 13749  #SUP: 1 #UTIL: 4284
17487  #SUP: 3 #UTIL: 294
17487 17481  #SUP: 2 #UTIL: 392
27008  #SUP: 2 #UTIL: 498
27008 7608 10735 21307 21308  #SUP: 1 #UTIL: 3841
27008 44497  #SUP: 1 #UTIL: 449
20133 16978  #SUP: 2 #UTIL: 954
20133 16978 35152 21735 13743  #SUP: 1 #UTIL: 1569
34064  #SUP: 2 #UTIL: 1878
34064 27075 27056 2977 11768 3566 31529 16881 11780 11824 16975 16967  #SUP: 1 #UTIL: 3205
34064 20038  #SUP: 1 #UTIL: 1088
22196 34116 14129 40588 21857 40587 3281 40586 20010 39333  #SUP: 1 #UTIL: 4294
25709  #SUP: 2 #UTIL: 798
25709 2768 16285 11640 4107 8092  #SUP: 1 #UTIL: 1472
25709 20474 29335 21409 31301 28536  #SUP: 1 #UTIL: 2822
10888 10891 15085 16889 16981 13727 7314 43804 39684 16978 13743  #SUP: 1 #UTIL: 4295
18737  #SUP: 3 #UTIL: 1167
18737 32483 27643 30892 21365  #SUP: 1 #UTIL: 1391
18737 28421 21516 28422 42682  #SUP: 1 #UTIL: 1485
18737 16874 5646 2306 16977  #SUP: 1 #UTIL: 1420
38406  #SUP: 3 #UTIL: 747
38406 21329 12237  #SUP: 1 #UTIL: 457
38406 41521 41519  #SUP: 1 #UTIL: 3047
38406 12216 8272 5664 5646  #SUP: 1 #UTIL: 795
33158 33143 30612 30615 30616 30608 42576 30601 30607 30609 30606 30605 44225 1761 1760  #SUP: 1 #UTIL: 4300
29564 22597 15982 15965 10611 18745 836 2228 11405 21283 16526 12737 5166  #SUP: 1 #UTIL: 4301
7148  #SUP: 2 #UTIL: 790
11671 21389  #SUP: 2 #UTIL: 1225
11671 21389 11686 12774 12819  #SUP: 1 #UTIL: 1455
11671 21389 12790 18475 21298 18785  #SUP: 1 #UTIL: 2851
35583  #SUP: 2 #UTIL: 398
35583 27754 22139 22977 14162  #SUP: 1 #UTIL: 1343
1881  #SUP: 5 #UTIL: 395
1881 44006 44296 43425 4382 7457 14836 39288  #SUP: 1 #UTIL: 889
1881 1902 15926 4669  #SUP: 1 #UTIL: 596
1881 1877 1889 16977  #SUP: 1 #UTIL: 827
1881 23184 16901 43804  #SUP: 1 #UTIL: 880
1881 21286 39688  #SUP: 1 #UTIL: 1117
33823  #SUP: 2 #UTIL: 438
33823 9128 15005  #SUP: 1 #UTIL: 677
16059 20409 16114 28215 26490 2887 9037 22548 41135 21771 9026 7289 39466 13478 39314 39454 13743 16977  #SUP: 1 #UTIL: 4311
21517  #SUP: 2 #UTIL: 390
21517 2349 21515 6547 16985  #SUP: 1 #UTIL: 1107
42481  #SUP: 2 #UTIL: 918
42481 8356 12132  #SUP: 1 #UTIL: 2932
35346 15123 14997 15216 16979 21738 16977  #SUP: 1 #UTIL: 4320
21115  #SUP: 3 #UTIL: 315
21115 21114 4443 21113 21106 12525 12523 21108 19664 12737  #SUP: 1 #UTIL: 1721
21115 21113 12523  #SUP: 2 #UTIL: 665
26433  #SUP: 2 #UTIL: 798
26433 11211 33716 33967 362 22099 22000 27055 11632 22888  #SUP: 1 #UTIL: 3850
26433 1876  #SUP: 1 #UTIL: 478
24822 40014 1961 22759 7902 11419 3905 29572 14845 12416 9158 18448 7289 18447 39314 39617 39419 7317 39435 21736  #SUP: 1 #UTIL: 4329
27654 4735 21847 8132 11099 21266 16165 26154 43500 43746 44132 39333 26149 13730  #SUP: 1 #UTIL: 4332
29813  #SUP: 2 #UTIL: 3598
29813 39687  #SUP: 1 #UTIL: 2147
35158 38879 39823 45837 42970 40111 28529 39833 21246 12015 16833  #SUP: 1 #UTIL: 4340
11869 43194 31104 12485 2564 15546 31103 21969 18828 20463 23130 6805 31106 11460 22046 21674 26153 21850  #SUP: 1 #UTIL: 4343
12771  #SUP: 2 #UTIL: 398
12771 39417 12300  #SUP: 1 #UTIL: 553
16722 33856 27178 7041 8194 11454 27228 46085 824 3754 3757 16975  #SUP: 1 #UTIL: 4344
35428 1131 2026 2025 2022 30601 10464 30609 30606 30611 2024 8178 16894 16975  #SUP: 1 #UTIL: 4346
4692 45468 45467 4691 32194 7014 7037 7032 21722 6115 7036 7033 4892 16268 12215 16236 16977  #SUP: 1 #UTIL: 4349
14422  #SUP: 2 #UTIL: 598
14422 10600 12163 24088 12335 37236 12860 16302 29135 31715 31044 13727 16976 22888 5666 16967  #SUP: 1 #UTIL: 4050
2120  #SUP: 2 #UTIL: 658
2120 10991  #SUP: 1 #UTIL: 718
29449  #SUP: 3 #UTIL: 1017
29449 20397 22269 37503 20391 29837 8957 8955 10985 10987 16975  #SUP: 1 #UTIL: 3039
29449 15272 21781  #SUP: 1 #UTIL: 853
29449 29837  #SUP: 2 #UTIL: 936
1607 4310 8559 25244 24347 25109 23038 30383 20060 17048 14232 20549 7776 4277 20032 9429 4351 9278 12863  #SUP: 1 #UTIL: 4361
45910 16871 16874 21349 2209 16869 44444 14540 4698 14541 4099 16881 16977  #SUP: 1 #UTIL: 4361
31793  #SUP: 2 #UTIL: 258
31793 31796 2831 44190 1758 21735 43803  #SUP: 1 #UTIL: 2023
15248  #SUP: 2 #UTIL: 538
15248 25063 14840  #SUP: 1 #UTIL: 637
3300  #SUP: 4 #UTIL: 2792
3300 43905 834 44386 39333  #SUP: 1 #UTIL: 1555
24378  #SUP: 4 #UTIL: 1635
24378 11481 6329 21841 16911 5090 16977  #SUP: 1 #UTIL: 1918
24378 6728 30756  #SUP: 1 #UTIL: 616
24378 11768 11780 11824  #SUP: 1 #UTIL: 359
24378 39432  #SUP: 1 #UTIL: 1485
30614  #SUP: 3 #UTIL: 495
30614 11964 11045 17079 43748 22828 12236 43943 5182 1762 16981 21015  #SUP: 1 #UTIL: 3386
30614 16140 10845 31534  #SUP: 1 #UTIL: 349
30614 12216 11832  #SUP: 1 #UTIL: 644
37114 44460 43907 37058 32877 43917 43350 23498 43913 36203 36202  #SUP: 1 #UTIL: 4381
37758  #SUP: 4 #UTIL: 354
37758 22647 16842 16977  #SUP: 1 #UTIL: 562
37758 1939 29837 8275 8273 39419  #SUP: 1 #UTIL: 754
37758 39681  #SUP: 1 #UTIL: 557
27037 13829 7624 1821 10747 26154 18637 7607 1785 13716 1784 40128 16977  #SUP: 1 #UTIL: 4385
20091  #SUP: 2 #UTIL: 998
20091 29835 20083 40404 12240 39640 39617 39419 16967  #SUP: 1 #UTIL: 2273
14782  #SUP: 3 #UTIL: 600
14782 2139 12514 2296 1823 4875 16881 7317  #SUP: 1 #UTIL: 2100
7717 18251 22636 5274 8327 2436 14267 14616 12522 16989 512 13716 5640 43803  #SUP: 1 #UTIL: 4388
8284 28854 28861 28863 35483 28856 38674 28045 12280 28047 44575 22109 39437 39481 16977  #SUP: 1 #UTIL: 4388
31548  #SUP: 2 #UTIL: 798
31548 28065 16127 39688  #SUP: 1 #UTIL: 1875
31548 19017 12212 5633 12255  #SUP: 1 #UTIL: 2513
7925  #SUP: 2 #UTIL: 1198
7925 8098 11150 8957 8974 41184 5096 31529 21738 16967  #SUP: 1 #UTIL: 3793
20508  #SUP: 2 #UTIL: 778
20508 30696 3286 4111 12714 19043 4335 4384 16842 39289 2190  #SUP: 1 #UTIL: 3067
20508 31227 19268  #SUP: 1 #UTIL: 1327
24089 26504 8632 10756 8625 4055 1835 16983 35986 44079 21307 11135 4933 16981 21297 18562 39684  #SUP: 1 #UTIL: 4395
37028 6912 6915 6917 6918 36937 36234 36305 8599 630  #SUP: 1 #UTIL: 4395
22323 23634 35557 22344 10997 3969 44444 2203 19986 3576 16526 6192 43551 2936 1852 13743 16977  #SUP: 1 #UTIL: 4397
488 19859 19873 15611 5160 21862 21997 6406 10691 14543  #SUP: 1 #UTIL: 4398
23815  #SUP: 3 #UTIL: 717
23815 4551 4504 16975 16977  #SUP: 1 #UTIL: 2024
23815 16975  #SUP: 2 #UTIL: 1116
32137 8097 8105 17562 2181 17085 27521 8108 17563 5684 1787 31529 5667 22888 11783 5666  #SUP: 1 #UTIL: 4399
19958 33870 7542 23187 2497 7538 43884 16911 5096 44129 43746 44037 18564 39388 13743  #SUP: 1 #UTIL: 4401
22766 3881 39322 43010 27460 19842 3882 11352 21793 21968 5650 41187 13716 15451 39448 18748 16976 5166  #SUP: 1 #UTIL: 4401
33745  #SUP: 2 #UTIL: 998
33745 35157  #SUP: 1 #UTIL: 998
24943  #SUP: 2 #UTIL: 518
24943 24908 26217 6547  #SUP: 1 #UTIL: 996
1516 838 21493 14985 4296 44733 15352 11135 14525 10987 1782 16967  #SUP: 1 #UTIL: 4406
28398  #SUP: 3 #UTIL: 417
28398 22113 39739 31152 9430 16160 5645  #SUP: 1 #UTIL: 1073
28398 21667  #SUP: 1 #UTIL: 338
26256 35515 14459 17228 8530 22334 8533 11354 11352 21719 14502 26625 5667 39684 39430  #SUP: 1 #UTIL: 4410
31039 31054 31047 21736 39388  #SUP: 1 #UTIL: 4411
42729 42730 5240 731 21804 18565 14540 21799  #SUP: 1 #UTIL: 4415
28625 36369 36480 36952 42010 40111 36897 31061 16271 17025 5634  #SUP: 1 #UTIL: 4418
22728 35920 41596 6024 43186 40616 39688  #SUP: 1 #UTIL: 4419
29526 29527 8711 8719 37345 26156 5451 5448 39634 39687 39688  #SUP: 1 #UTIL: 4420
12709 19207 21694 13636 28359 44011 44002 15189 2209 43739 21347 8955 16985  #SUP: 1 #UTIL: 4421
16188  #SUP: 2 #UTIL: 578
6976  #SUP: 2 #UTIL: 418
11252  #SUP: 2 #UTIL: 378
11252 2691 15268 12469 5634  #SUP: 1 #UTIL: 1526
29476 22275 11110 29574 19683 27368 20520 26628 19835 19201 5715 21735 19664 16976  #SUP: 1 #UTIL: 4431
20076 44562 7273 21050 8306 18867 7582 17578 14733 27374 15222 12353 18739 39334  #SUP: 1 #UTIL: 4435
4423 43842 18897 19814 31136 10735 10731 8641 19763 16333 39415 21775 43913 39634 39458 21876 8656 9205  #SUP: 1 #UTIL: 4436
27428 44563 23910 3450 38849 8055 11462 8056 8057 9095 12768 21389 12737  #SUP: 1 #UTIL: 4438
32033 40189 11834 26557 11132 41670 17493 10456 6010 20038 15464 14971 16971 21308 7317 16975  #SUP: 1 #UTIL: 4439
7933 28117 46053 7934 10322 10310 10320 4220 10315 10316 10335 28355 13878  #SUP: 1 #UTIL: 4440
26385 646 141 14036 8361 15713 37445 1781 16975 16967  #SUP: 1 #UTIL: 4445
44544  #SUP: 2 #UTIL: 600
23830 25327 20758 16943 24001 3782 2935 38372 21312 2936 3563 32365  #SUP: 1 #UTIL: 4447
33161  #SUP: 2 #UTIL: 478
33161 31195 20153 22371 4336 44428 39473 39396 43804  #SUP: 1 #UTIL: 1970
33161 1496 4073 24335 44134 14974 39305 39388 16977  #SUP: 1 #UTIL: 2479
33837  #SUP: 3 #UTIL: 1587
33837 35142  #SUP: 1 #UTIL: 928
11124 16878 17578 5712 17580 18350 12339 43455 16911 22889 12268 5667 7317 22888 26149 16978 16967  #SUP: 1 #UTIL: 4452
18973 18975 18972 18974 8598 10481  #SUP: 1 #UTIL: 4452
647  #SUP: 3 #UTIL: 2997
647 4858 21279 16991 37348  #SUP: 1 #UTIL: 2455
7069 12557 1917 1918 12224 24008 21841 5719 12215 28360 5684 3563 3511 5746 31529 3529 22888 5666  #SUP: 1 #UTIL: 4454
11885 31398 40606 10112 31401 11035 39844 11037 43975 27776 7516 27757 29431 4453 39389 16907 28532 1775 5448 39407 5163 39634 39452 39419 13743  #SUP: 1 #UTIL: 4455
19943 4857 15774 10825 27680 37273 15772 37271 4539 19847 13630 43463  #SUP: 1 #UTIL: 4456
26522  #SUP: 3 #UTIL: 774
26522 33150 28561 16971 16977  #SUP: 1 #UTIL: 1213
26522 39683  #SUP: 1 #UTIL: 816
32957 7912 7609 2375 10689 40127 12779 13696 21801 16970 420 26152 13737 39371 13749 4973 13730  #SUP: 1 #UTIL: 4458
30777 43596 11447 11446 17085 28561 2187 5644 18562 9202 32366 11783 16975 16967  #SUP: 1 #UTIL: 4467
13149 9127 22573 14881 12819 15080 14837 10493 5667  #SUP: 1 #UTIL: 4470
35651 19739 11461 22767 15911 11470 19720 14581 13979 14524 1847 22888  #SUP: 1 #UTIL: 4474
12728 12738 19080 13692 21793 1760 28537 16979 13718 13730  #SUP: 1 #UTIL: 4475
27748 22469 17081 33657 3594 15886 43518 8134 18807 10555 15887 3593 39445 5167 21775 13749 21895 39435 16978 39430 39388  #SUP: 1 #UTIL: 4475
14738  #SUP: 3 #UTIL: 1036
14738 29998 39138 4973 21738 39688  #SUP: 1 #UTIL: 3340
40125  #SUP: 2 #UTIL: 897
40125 8054 4066 4918 20116 4081 11643 43868 1847  #SUP: 1 #UTIL: 2462
40125 34859 13091 825 4375 16981 16894 16967  #SUP: 1 #UTIL: 2015
18202 10352 10367 10328 23957 11070 21545 10331 21423 27791 32909 10325 3475 21471 21404 7353 7348 3497 20447 8946 11369 7349 9435 9444 8654 22107 39687 39314 39430  #SUP: 1 #UTIL: 4478
43355  #SUP: 2 #UTIL: 1398
43355 38668 27993 28534 2236 3057  #SUP: 1 #UTIL: 2283
43355 43363 39688  #SUP: 1 #UTIL: 2197
19853 40657 40129 2237 2173 14725 2175 8996 8993 40128 28536 16977 16967  #SUP: 1 #UTIL: 4486
26040  #SUP: 2 #UTIL: 638
26040 31054 11768 11844 11824 16975  #SUP: 1 #UTIL: 1037
15356 7584 12736 21019 10456 7582 10484 14163 1781 43461 28442 39437 39429  #SUP: 1 #UTIL: 4488
7808 15273 19868 43787 15272 13093 21349 4936 21926 10747 43636  #SUP: 1 #UTIL: 4489
8180 8159  #SUP: 2 #UTIL: 676
40887 43180 39275 39276  #SUP: 1 #UTIL: 4494
31207  #SUP: 2 #UTIL: 478
31207 19095 19093 12287 12321 3614 10793 10785 40616 12269 1847 44132 12268 16977  #SUP: 1 #UTIL: 4258
9758  #SUP: 3 #UTIL: 657
9758 44009 44317 1758  #SUP: 1 #UTIL: 1148
9758 141 8224  #SUP: 1 #UTIL: 1577
19877  #SUP: 2 #UTIL: 1242
19877 6517  #SUP: 1 #UTIL: 418
3804 3497 3791 3803 3721 11642 39288 3520 3490 3576 43551 43408 43506 3509 39681 3529 11824 3510 11783 16967  #SUP: 1 #UTIL: 4500
17273 34381 34327 45424 838 20780 43234 39276 39688  #SUP: 1 #UTIL: 4500
30566 37349 18961 45367 43817 15809 1835 11639 18778 21854 39681 39684 21015  #SUP: 1 #UTIL: 4500
28427 2647 13063 30161 27505 7844 27503 6448 12292 43443 16698 26208 16680 39681 12255  #SUP: 1 #UTIL: 4503
11195 11216 11194 11211 11210 33689 11213 20103 11197 20451 43499 16975 13743  #SUP: 1 #UTIL: 4504
16202 25403 36919 5680 24887 16208 14055 13947 16207 13949 16204  #SUP: 1 #UTIL: 4508
43844  #SUP: 2 #UTIL: 800
43844 3742  #SUP: 1 #UTIL: 699
21497  #SUP: 3 #UTIL: 700
21497 9413 1878 21499 22896  #SUP: 1 #UTIL: 837
21497 1833 16978  #SUP: 1 #UTIL: 707
23227 23292 24095 9502 3863 7584 14822 5073 15414 3864 21864 21858 3687 3675 18899 44079 16966 2192 2304 39437 12722 39481  #SUP: 1 #UTIL: 4510
13436 33858 43411 22825 5085 43595 23163 39190 18594 14496 11630 39420 5633 39433 18564 39434 4974 39454 39609 39393 39435 39430  #SUP: 1 #UTIL: 4512
15954  #SUP: 2 #UTIL: 207
15954 4085 791 2287 22125 14627 29565 5167 11336 44497 19664 8656  #SUP: 1 #UTIL: 2939
3309  #SUP: 2 #UTIL: 598
3309 23187 18572 15344 14537 43746 39333  #SUP: 1 #UTIL: 1965
15608 35621 3440 3438 8891 1896 25205 6224 18595 18566 4399 14524  #SUP: 1 #UTIL: 4515
287 43941 19094 15895 8326 4514 21723 7493 19079 21927 5722 17091 20140 36305 21736 16978 39388  #SUP: 1 #UTIL: 4516
22832 10970 4709 14607 10967 8950 20482 27504 2188 39411 20479 26155 4695 2192 16911 39420 5164 39687  #SUP: 1 #UTIL: 4517
33659  #SUP: 2 #UTIL: 918
33659 21283 21308  #SUP: 1 #UTIL: 2454
32237  #SUP: 4 #UTIL: 396
32237 6758 40227 12238 16971  #SUP: 1 #UTIL: 485
32237 32248 32249 32232 32236  #SUP: 1 #UTIL: 595
32237 42514 11248 13873 33559 9440 39681 5666  #SUP: 1 #UTIL: 1387
32237 21362 21361 39527 21283 39617 21308  #SUP: 1 #UTIL: 2057
6539 23700 23980 10423 22768 6437 23701 6434 26168 20385 44079 6443 5650  #SUP: 1 #UTIL: 4525
19270 19271 19269 19199 11481 12132 27275 14836 28441 22359 16978 39432  #SUP: 1 #UTIL: 4525
