1373  #SUP: 25 #UTIL: 25560
843 893 755 1458  #SUP: 1 #UTIL: 2918
843 743  #SUP: 2 #UTIL: 2832
843 294 477  #SUP: 1 #UTIL: 1830
178  #SUP: 13 #UTIL: 5320
178 560  #SUP: 1 #UTIL: 759
178 661  #SUP: 2 #UTIL: 2468
947  #SUP: 14 #UTIL: 2535
947 837 354  #SUP: 1 #UTIL: 1581
13  #SUP: 12 #UTIL: 9540
13 1488  #SUP: 2 #UTIL: 2760
13 562  #SUP: 1 #UTIL: 1031
1525  #SUP: 10 #UTIL: 12969
1072  #SUP: 11 #UTIL: 6240
1072 1095  #SUP: 1 #UTIL: 1217
1466  #SUP: 11 #UTIL: 6480
118  #SUP: 11 #UTIL: 4736
118 444 734  #SUP: 1 #UTIL: 729
118 754  #SUP: 2 #UTIL: 2687
768  #SUP: 10 #UTIL: 7726
1496  #SUP: 10 #UTIL: 6669
1326  #SUP: 11 #UTIL: 5985
986  #SUP: 11 #UTIL: 13650
986 1125 1275 709  #SUP: 1 #UTIL: 2573
560  #SUP: 14 #UTIL: 5160
132  #SUP: 11 #UTIL: 6528
132 1524 215  #SUP: 1 #UTIL: 1065
132 315  #SUP: 3 #UTIL: 2592
132 315 199  #SUP: 2 #UTIL: 2442
564  #SUP: 12 #UTIL: 2574
564 181 587 1329  #SUP: 1 #UTIL: 1302
564 514 664  #SUP: 1 #UTIL: 1197
564 664  #SUP: 2 #UTIL: 1308
7  #SUP: 11 #UTIL: 8352
7 1183 18  #SUP: 1 #UTIL: 1886
7 1016  #SUP: 2 #UTIL: 1629
549  #SUP: 12 #UTIL: 6216
549 182 1404 1557  #SUP: 1 #UTIL: 863
1084  #SUP: 10 #UTIL: 4384
1084 465  #SUP: 2 #UTIL: 3024
1084 268  #SUP: 2 #UTIL: 1824
1084 1140  #SUP: 1 #UTIL: 1316
523  #SUP: 12 #UTIL: 6536
523 899  #SUP: 1 #UTIL: 1112
166  #SUP: 9 #UTIL: 6669
1299  #SUP: 10 #UTIL: 9102
1299 151 557  #SUP: 1 #UTIL: 1406
385  #SUP: 12 #UTIL: 5148
837  #SUP: 11 #UTIL: 5022
837 1440  #SUP: 2 #UTIL: 2777
837 354  #SUP: 2 #UTIL: 2385
181  #SUP: 12 #UTIL: 3627
19  #SUP: 8 #UTIL: 8932
297  #SUP: 11 #UTIL: 3240
297 846  #SUP: 2 #UTIL: 1566
297 786  #SUP: 2 #UTIL: 1115
621  #SUP: 12 #UTIL: 4726
621 1037  #SUP: 2 #UTIL: 1182
621 1131  #SUP: 1 #UTIL: 998
1216  #SUP: 11 #UTIL: 6963
1216 973 900 561 291  #SUP: 1 #UTIL: 2489
1216 1287  #SUP: 1 #UTIL: 1404
51  #SUP: 13 #UTIL: 5586
75  #SUP: 10 #UTIL: 1972
75 990  #SUP: 2 #UTIL: 2212
279  #SUP: 11 #UTIL: 10998
1109  #SUP: 12 #UTIL: 2310
1109 972  #SUP: 1 #UTIL: 1057
1109 666  #SUP: 1 #UTIL: 576
168  #SUP: 10 #UTIL: 4032
1405  #SUP: 11 #UTIL: 3115
1405 1135  #SUP: 1 #UTIL: 1051
1122  #SUP: 14 #UTIL: 3182
1388  #SUP: 11 #UTIL: 6650
745  #SUP: 10 #UTIL: 2714
535  #SUP: 11 #UTIL: 9940
535 485 635  #SUP: 1 #UTIL: 1922
539  #SUP: 9 #UTIL: 8602
539 40  #SUP: 2 #UTIL: 2464
107  #SUP: 13 #UTIL: 7059
107 90 177 793  #SUP: 1 #UTIL: 2112
107 1422  #SUP: 2 #UTIL: 2201
107 829 1020  #SUP: 1 #UTIL: 949
254  #SUP: 14 #UTIL: 2856
254 1125 210 536  #SUP: 1 #UTIL: 1923
254 243 770  #SUP: 1 #UTIL: 1800
254 1349 180  #SUP: 1 #UTIL: 1466
254 204  #SUP: 2 #UTIL: 1888
799  #SUP: 9 #UTIL: 8804
799 689  #SUP: 1 #UTIL: 1840
953  #SUP: 11 #UTIL: 8768
571  #SUP: 11 #UTIL: 4250
1277  #SUP: 12 #UTIL: 8890
343  #SUP: 10 #UTIL: 5974
343 792 692 642  #SUP: 1 #UTIL: 2292
343 732  #SUP: 2 #UTIL: 1695
912  #SUP: 11 #UTIL: 8153
912 1434  #SUP: 2 #UTIL: 1873
912 1449  #SUP: 1 #UTIL: 963
205  #SUP: 9 #UTIL: 7046
205 351  #SUP: 3 #UTIL: 4916
205 1513  #SUP: 1 #UTIL: 1654
169  #SUP: 9 #UTIL: 6930
1226  #SUP: 9 #UTIL: 9176
1226 1536 627 1010 1020  #SUP: 1 #UTIL: 3024
1196  #SUP: 11 #UTIL: 10220
88  #SUP: 14 #UTIL: 3870
88 1559  #SUP: 2 #UTIL: 1736
345  #SUP: 11 #UTIL: 7174
432  #SUP: 10 #UTIL: 7520
432 133 582  #SUP: 1 #UTIL: 1745
436  #SUP: 14 #UTIL: 6579
436 979 973 869 420 1123 557 507  #SUP: 1 #UTIL: 5082
436 120  #SUP: 1 #UTIL: 1290
792  #SUP: 12 #UTIL: 7668
792 110  #SUP: 1 #UTIL: 1109
792 1238  #SUP: 1 #UTIL: 1080
223  #SUP: 13 #UTIL: 14036
223 645  #SUP: 1 #UTIL: 2272
223 1111  #SUP: 1 #UTIL: 1191
223 240  #SUP: 2 #UTIL: 2663
893  #SUP: 12 #UTIL: 3822
893 1203 477  #SUP: 1 #UTIL: 1005
893 583  #SUP: 1 #UTIL: 938
413  #SUP: 13 #UTIL: 8100
413 717  #SUP: 1 #UTIL: 1851
413 1322  #SUP: 1 #UTIL: 1410
1536  #SUP: 11 #UTIL: 4389
1536 144  #SUP: 2 #UTIL: 1186
1536 627 1010  #SUP: 2 #UTIL: 3635
1536 1060  #SUP: 1 #UTIL: 1547
1536 1010  #SUP: 3 #UTIL: 4112
351  #SUP: 12 #UTIL: 10207
351 1393 238  #SUP: 1 #UTIL: 1788
351 2  #SUP: 1 #UTIL: 848
931  #SUP: 11 #UTIL: 6270
1311  #SUP: 10 #UTIL: 10626
1311 1181  #SUP: 1 #UTIL: 2141
1311 106 855  #SUP: 1 #UTIL: 2658
388  #SUP: 11 #UTIL: 7990
485  #SUP: 10 #UTIL: 6570
140  #SUP: 11 #UTIL: 6188
140 90  #SUP: 1 #UTIL: 1113
140 1382  #SUP: 1 #UTIL: 953
364  #SUP: 10 #UTIL: 6820
897  #SUP: 13 #UTIL: 2214
897 807 347  #SUP: 1 #UTIL: 1152
943  #SUP: 15 #UTIL: 10621
943 1546  #SUP: 2 #UTIL: 1540
943 40  #SUP: 1 #UTIL: 791
717  #SUP: 10 #UTIL: 13328
693  #SUP: 11 #UTIL: 6368
693 870  #SUP: 2 #UTIL: 2774
1483  #SUP: 13 #UTIL: 8520
1483 788 638 688  #SUP: 1 #UTIL: 1932
1483 970  #SUP: 1 #UTIL: 1785
1199  #SUP: 9 #UTIL: 7936
1199 1143  #SUP: 2 #UTIL: 2592
1199 1022  #SUP: 1 #UTIL: 1628
743  #SUP: 10 #UTIL: 3072
743 240 194  #SUP: 1 #UTIL: 1314
1057  #SUP: 11 #UTIL: 4862
607  #SUP: 11 #UTIL: 9174
990  #SUP: 9 #UTIL: 8736
1266  #SUP: 12 #UTIL: 5074
543  #SUP: 11 #UTIL: 5412
543 1059  #SUP: 2 #UTIL: 1959
592  #SUP: 11 #UTIL: 7936
537  #SUP: 11 #UTIL: 9010
537 1479  #SUP: 2 #UTIL: 2731
537 1479 264  #SUP: 1 #UTIL: 2332
845  #SUP: 9 #UTIL: 4118
237  #SUP: 10 #UTIL: 7769
910  #SUP: 10 #UTIL: 6072
74  #SUP: 11 #UTIL: 4867
74 733  #SUP: 2 #UTIL: 1917
403  #SUP: 13 #UTIL: 5890
403 1352 719  #SUP: 1 #UTIL: 2170
403 1312  #SUP: 1 #UTIL: 769
156  #SUP: 12 #UTIL: 2035
156 1427 139  #SUP: 1 #UTIL: 1628
788  #SUP: 12 #UTIL: 2145
788 1553  #SUP: 2 #UTIL: 1742
1155  #SUP: 12 #UTIL: 7144
814  #SUP: 9 #UTIL: 5017
427  #SUP: 11 #UTIL: 6848
1189  #SUP: 12 #UTIL: 2884
739  #SUP: 13 #UTIL: 8568
739 213  #SUP: 2 #UTIL: 1288
739 1221 762  #SUP: 1 #UTIL: 2403
911  #SUP: 12 #UTIL: 6501
911 894  #SUP: 2 #UTIL: 1072
911 1033  #SUP: 2 #UTIL: 1743
911 1000  #SUP: 2 #UTIL: 2724
911 1000 35  #SUP: 1 #UTIL: 2258
766  #SUP: 12 #UTIL: 2108
467  #SUP: 11 #UTIL: 12192
467 151  #SUP: 1 #UTIL: 2397
263  #SUP: 9 #UTIL: 9880
263 1395  #SUP: 2 #UTIL: 2995
589  #SUP: 12 #UTIL: 9805
807  #SUP: 11 #UTIL: 5499
1427  #SUP: 10 #UTIL: 10464
1034  #SUP: 10 #UTIL: 9603
1317  #SUP: 10 #UTIL: 5642
809  #SUP: 12 #UTIL: 4148
809 587  #SUP: 2 #UTIL: 3021
809 587 110  #SUP: 1 #UTIL: 1817
331  #SUP: 9 #UTIL: 8207
331 747  #SUP: 1 #UTIL: 1115
1401  #SUP: 11 #UTIL: 5084
90  #SUP: 11 #UTIL: 3080
1414  #SUP: 10 #UTIL: 3883
1414 805 172  #SUP: 1 #UTIL: 2460
1385  #SUP: 10 #UTIL: 8640
1385 929  #SUP: 1 #UTIL: 586
1433  #SUP: 8 #UTIL: 6575
979  #SUP: 9 #UTIL: 11340
979 76  #SUP: 1 #UTIL: 2019
979 1228  #SUP: 2 #UTIL: 4557
1108  #SUP: 12 #UTIL: 6722
1108 692  #SUP: 2 #UTIL: 1759
1108 765 771 1541  #SUP: 1 #UTIL: 2298
973  #SUP: 11 #UTIL: 4283
973 557  #SUP: 2 #UTIL: 1620
935  #SUP: 10 #UTIL: 9240
587  #SUP: 11 #UTIL: 10464
644  #SUP: 12 #UTIL: 3219
1114  #SUP: 10 #UTIL: 11286
286  #SUP: 11 #UTIL: 4402
286 692 1434 669  #SUP: 1 #UTIL: 1140
286 1062  #SUP: 1 #UTIL: 760
1319  #SUP: 12 #UTIL: 6216
72  #SUP: 10 #UTIL: 8768
570  #SUP: 12 #UTIL: 8856
570 187  #SUP: 1 #UTIL: 1260
570 880  #SUP: 1 #UTIL: 2108
570 859  #SUP: 1 #UTIL: 825
732  #SUP: 10 #UTIL: 3094
481  #SUP: 8 #UTIL: 7695
1478  #SUP: 12 #UTIL: 9044
1478 996  #SUP: 2 #UTIL: 2104
672  #SUP: 9 #UTIL: 10020
327  #SUP: 10 #UTIL: 1920
1239  #SUP: 11 #UTIL: 7290
1147  #SUP: 12 #UTIL: 5822
1147 258  #SUP: 1 #UTIL: 942
1382  #SUP: 13 #UTIL: 4285
1382 500  #SUP: 2 #UTIL: 2160
1382 1312  #SUP: 1 #UTIL: 1216
89  #SUP: 9 #UTIL: 4287
841  #SUP: 11 #UTIL: 6660
841 392  #SUP: 3 #UTIL: 3205
841 633 92  #SUP: 1 #UTIL: 1202
1069  #SUP: 13 #UTIL: 2388
62  #SUP: 8 #UTIL: 9168
424  #SUP: 11 #UTIL: 4922
651  #SUP: 13 #UTIL: 3280
651 961  #SUP: 1 #UTIL: 895
651 1461  #SUP: 1 #UTIL: 928
805  #SUP: 11 #UTIL: 9216
167  #SUP: 12 #UTIL: 2580
167 849  #SUP: 1 #UTIL: 900
1149  #SUP: 11 #UTIL: 2816
1149 733  #SUP: 2 #UTIL: 1503
1149 633  #SUP: 2 #UTIL: 1120
1360  #SUP: 10 #UTIL: 7260
733  #SUP: 10 #UTIL: 5850
465  #SUP: 11 #UTIL: 10030
1524  #SUP: 11 #UTIL: 3780
1524 216  #SUP: 1 #UTIL: 1458
1183  #SUP: 11 #UTIL: 5698
1183 894  #SUP: 2 #UTIL: 1516
826  #SUP: 11 #UTIL: 6039
826 1188  #SUP: 1 #UTIL: 903
661  #SUP: 11 #UTIL: 8424
661 238  #SUP: 1 #UTIL: 1724
1005  #SUP: 10 #UTIL: 7946
1243  #SUP: 11 #UTIL: 4484
1243 981 734  #SUP: 1 #UTIL: 734
315  #SUP: 10 #UTIL: 2880
1341  #SUP: 10 #UTIL: 10350
1479  #SUP: 11 #UTIL: 4672
1479 870  #SUP: 1 #UTIL: 686
192  #SUP: 10 #UTIL: 4557
192 1008  #SUP: 2 #UTIL: 1661
60  #SUP: 9 #UTIL: 5852
1376  #SUP: 13 #UTIL: 6720
1376 833  #SUP: 1 #UTIL: 1389
1151  #SUP: 10 #UTIL: 1674
1115  #SUP: 10 #UTIL: 7750
1477  #SUP: 11 #UTIL: 7830
1477 1393  #SUP: 1 #UTIL: 1550
14  #SUP: 9 #UTIL: 5983
85  #SUP: 11 #UTIL: 5032
1396  #SUP: 10 #UTIL: 7950
396  #SUP: 9 #UTIL: 9720
396 353  #SUP: 1 #UTIL: 1924
1286  #SUP: 12 #UTIL: 3510
873  #SUP: 10 #UTIL: 6110
1492  #SUP: 13 #UTIL: 5467
1492 1302  #SUP: 1 #UTIL: 489
1148  #SUP: 9 #UTIL: 8070
864  #SUP: 11 #UTIL: 6189
864 1400  #SUP: 1 #UTIL: 824
1067  #SUP: 12 #UTIL: 5742
748  #SUP: 10 #UTIL: 6600
1065  #SUP: 9 #UTIL: 4888
1065 961 649  #SUP: 1 #UTIL: 1910
1127  #SUP: 8 #UTIL: 7074
1546  #SUP: 11 #UTIL: 1769
692  #SUP: 12 #UTIL: 4805
1411  #SUP: 11 #UTIL: 7220
1411 735  #SUP: 2 #UTIL: 2212
1411 1488  #SUP: 1 #UTIL: 1462
1411 802  #SUP: 1 #UTIL: 1358
65  #SUP: 10 #UTIL: 10904
213  #SUP: 13 #UTIL: 2296
1015  #SUP: 12 #UTIL: 7227
1015 399  #SUP: 1 #UTIL: 918
440  #SUP: 12 #UTIL: 2472
440 1010  #SUP: 1 #UTIL: 929
735  #SUP: 10 #UTIL: 4704
1274  #SUP: 11 #UTIL: 4585
755  #SUP: 10 #UTIL: 9238
985  #SUP: 12 #UTIL: 2736
985 1095  #SUP: 2 #UTIL: 1610
1035  #SUP: 12 #UTIL: 4107
1035 309  #SUP: 2 #UTIL: 2587
1035 220  #SUP: 2 #UTIL: 1828
450  #SUP: 9 #UTIL: 9099
309  #SUP: 9 #UTIL: 8688
34  #SUP: 12 #UTIL: 6421
1242  #SUP: 11 #UTIL: 7326
363  #SUP: 14 #UTIL: 8008
363 280  #SUP: 1 #UTIL: 1088
840  #SUP: 12 #UTIL: 5206
840 158  #SUP: 2 #UTIL: 1928
710  #SUP: 11 #UTIL: 4165
663  #SUP: 10 #UTIL: 5632
663 114  #SUP: 1 #UTIL: 1248
869  #SUP: 11 #UTIL: 6572
869 1031  #SUP: 1 #UTIL: 878
869 579  #SUP: 1 #UTIL: 802
983  #SUP: 11 #UTIL: 2623
983 1126  #SUP: 1 #UTIL: 395
983 700  #SUP: 2 #UTIL: 2181
846  #SUP: 10 #UTIL: 4617
188  #SUP: 12 #UTIL: 9030
1352  #SUP: 9 #UTIL: 7420
1457  #SUP: 9 #UTIL: 9018
461  #SUP: 10 #UTIL: 7888
765  #SUP: 10 #UTIL: 6144
765 43 77 1302 666  #SUP: 1 #UTIL: 1378
268  #SUP: 10 #UTIL: 5536
490  #SUP: 9 #UTIL: 4950
616  #SUP: 11 #UTIL: 4655
616 144 1059  #SUP: 1 #UTIL: 1052
1236  #SUP: 9 #UTIL: 8964
729  #SUP: 11 #UTIL: 5676
729 269 818  #SUP: 1 #UTIL: 1638
56  #SUP: 10 #UTIL: 1917
759  #SUP: 10 #UTIL: 5670
1246  #SUP: 11 #UTIL: 5236
1329  #SUP: 10 #UTIL: 5280
444  #SUP: 10 #UTIL: 7770
1125  #SUP: 10 #UTIL: 6630
1203  #SUP: 11 #UTIL: 4234
1203 255 1490 1474  #SUP: 1 #UTIL: 1066
1510  #SUP: 9 #UTIL: 2688
1510 195  #SUP: 2 #UTIL: 1542
420  #SUP: 10 #UTIL: 6356
420 264  #SUP: 1 #UTIL: 1288
475  #SUP: 8 #UTIL: 6525
1062  #SUP: 13 #UTIL: 8330
1062 174  #SUP: 1 #UTIL: 1227
1064  #SUP: 10 #UTIL: 1620
1218  #SUP: 9 #UTIL: 4941
1218 642  #SUP: 2 #UTIL: 2260
1218 1551  #SUP: 2 #UTIL: 1311
636  #SUP: 10 #UTIL: 7128
1377  #SUP: 10 #UTIL: 7641
1377 635  #SUP: 2 #UTIL: 2526
970  #SUP: 10 #UTIL: 9952
970 1520 565 1141 654  #SUP: 1 #UTIL: 2631
243  #SUP: 9 #UTIL: 5697
857  #SUP: 8 #UTIL: 6216
1349  #SUP: 11 #UTIL: 9276
1488  #SUP: 11 #UTIL: 7722
833  #SUP: 9 #UTIL: 7170
791  #SUP: 9 #UTIL: 6020
1276  #SUP: 10 #UTIL: 4290
1276 872  #SUP: 1 #UTIL: 1185
356  #SUP: 13 #UTIL: 8496
356 1038 135  #SUP: 1 #UTIL: 1861
353  #SUP: 12 #UTIL: 6594
1042  #SUP: 11 #UTIL: 3673
1042 1312 93  #SUP: 1 #UTIL: 1341
1369  #SUP: 10 #UTIL: 9802
1369 627  #SUP: 1 #UTIL: 1354
913  #SUP: 13 #UTIL: 7476
913 603  #SUP: 1 #UTIL: 958
913 210  #SUP: 1 #UTIL: 972
1434  #SUP: 12 #UTIL: 3441
1434 59  #SUP: 1 #UTIL: 792
1434 669  #SUP: 2 #UTIL: 1545
36  #SUP: 10 #UTIL: 5940
250  #SUP: 9 #UTIL: 7770
779  #SUP: 11 #UTIL: 6154
779 1016  #SUP: 1 #UTIL: 1192
498  #SUP: 11 #UTIL: 8155
1520  #SUP: 11 #UTIL: 6930
1344  #SUP: 11 #UTIL: 5470
1344 1128  #SUP: 2 #UTIL: 2998
47  #SUP: 10 #UTIL: 6682
47 746  #SUP: 2 #UTIL: 3673
680  #SUP: 10 #UTIL: 4998
71  #SUP: 9 #UTIL: 7449
158  #SUP: 12 #UTIL: 6004
1460  #SUP: 8 #UTIL: 5538
900  #SUP: 9 #UTIL: 5580
900 561  #SUP: 2 #UTIL: 1841
255  #SUP: 10 #UTIL: 1792
216  #SUP: 9 #UTIL: 10440
216 76 1358  #SUP: 1 #UTIL: 2367
1095  #SUP: 10 #UTIL: 5372
1095 1124 209 253  #SUP: 1 #UTIL: 1634
1188  #SUP: 9 #UTIL: 5369
40  #SUP: 12 #UTIL: 3168
1558  #SUP: 8 #UTIL: 5616
393  #SUP: 12 #UTIL: 4368
393 144  #SUP: 2 #UTIL: 1039
393 77  #SUP: 1 #UTIL: 1008
393 696  #SUP: 1 #UTIL: 552
648  #SUP: 9 #UTIL: 7888
1071  #SUP: 11 #UTIL: 9504
1071 106  #SUP: 2 #UTIL: 3656
259  #SUP: 10 #UTIL: 5130
280  #SUP: 12 #UTIL: 5611
280 296  #SUP: 2 #UTIL: 1386
337  #SUP: 10 #UTIL: 2475
187  #SUP: 10 #UTIL: 3696
706  #SUP: 11 #UTIL: 10726
476  #SUP: 10 #UTIL: 11284
476 1032  #SUP: 1 #UTIL: 838
476 1185  #SUP: 1 #UTIL: 1133
269  #SUP: 9 #UTIL: 8520
769  #SUP: 11 #UTIL: 2242
769 360  #SUP: 2 #UTIL: 1199
635  #SUP: 10 #UTIL: 4136
815  #SUP: 9 #UTIL: 2668
1143  #SUP: 8 #UTIL: 4400
1143 633  #SUP: 1 #UTIL: 676
880  #SUP: 9 #UTIL: 9855
880 198  #SUP: 1 #UTIL: 1098
1287  #SUP: 9 #UTIL: 3780
1393  #SUP: 11 #UTIL: 5920
1393 35  #SUP: 2 #UTIL: 2251
1024  #SUP: 7 #UTIL: 9085
660  #SUP: 8 #UTIL: 8120
660 666  #SUP: 2 #UTIL: 2774
76  #SUP: 9 #UTIL: 5576
500  #SUP: 9 #UTIL: 6384
731  #SUP: 8 #UTIL: 9906
129  #SUP: 10 #UTIL: 5115
129 828  #SUP: 2 #UTIL: 1704
374  #SUP: 13 #UTIL: 6407
374 257  #SUP: 1 #UTIL: 755
1476  #SUP: 9 #UTIL: 5644
1037  #SUP: 13 #UTIL: 2372
411  #SUP: 9 #UTIL: 1428
411 1060 1503  #SUP: 2 #UTIL: 3505
411 2 794  #SUP: 1 #UTIL: 924
511  #SUP: 11 #UTIL: 2108
511 594  #SUP: 2 #UTIL: 756
894  #SUP: 11 #UTIL: 1819
802  #SUP: 10 #UTIL: 8073
802 573  #SUP: 1 #UTIL: 1615
802 499  #SUP: 1 #UTIL: 1785
1422  #SUP: 10 #UTIL: 6690
1422 97  #SUP: 2 #UTIL: 1915
1498  #SUP: 11 #UTIL: 7353
1498 689  #SUP: 2 #UTIL: 2489
1304  #SUP: 9 #UTIL: 1804
299  #SUP: 11 #UTIL: 5880
1355  #SUP: 12 #UTIL: 2457
1355 613  #SUP: 1 #UTIL: 553
1355 895 872  #SUP: 1 #UTIL: 1270
603  #SUP: 10 #UTIL: 3567
210  #SUP: 10 #UTIL: 4620
78  #SUP: 13 #UTIL: 8103
78 960  #SUP: 1 #UTIL: 1302
984  #SUP: 10 #UTIL: 2268
1123  #SUP: 8 #UTIL: 4508
1123 557  #SUP: 2 #UTIL: 2128
360  #SUP: 13 #UTIL: 5371
1339  #SUP: 9 #UTIL: 3799
1454  #SUP: 9 #UTIL: 8136
1181  #SUP: 11 #UTIL: 5133
1181 1370  #SUP: 1 #UTIL: 1306
1532  #SUP: 8 #UTIL: 4170
1532 1549  #SUP: 1 #UTIL: 872
628  #SUP: 11 #UTIL: 5320
628 412  #SUP: 1 #UTIL: 556
628 938  #SUP: 1 #UTIL: 924
97  #SUP: 11 #UTIL: 2006
966  #SUP: 11 #UTIL: 8217
244  #SUP: 10 #UTIL: 7560
244 400  #SUP: 2 #UTIL: 2764
244 927  #SUP: 1 #UTIL: 1269
109  #SUP: 8 #UTIL: 11060
613  #SUP: 11 #UTIL: 5824
1440  #SUP: 8 #UTIL: 8149
319  #SUP: 10 #UTIL: 4320
349  #SUP: 9 #UTIL: 6552
349 182  #SUP: 2 #UTIL: 2458
349 505  #SUP: 1 #UTIL: 1036
1087  #SUP: 11 #UTIL: 5478
1087 1330 1014  #SUP: 1 #UTIL: 849
972  #SUP: 10 #UTIL: 7359
1090  #SUP: 9 #UTIL: 6450
684  #SUP: 9 #UTIL: 1836
96  #SUP: 10 #UTIL: 6541
96 1078  #SUP: 3 #UTIL: 3703
328  #SUP: 8 #UTIL: 3150
1023  #SUP: 8 #UTIL: 4920
961  #SUP: 11 #UTIL: 4323
99  #SUP: 10 #UTIL: 8260
820  #SUP: 9 #UTIL: 1820
204  #SUP: 10 #UTIL: 5440
204 720 194  #SUP: 1 #UTIL: 1410
204 1513  #SUP: 1 #UTIL: 1050
956  #SUP: 9 #UTIL: 3480
463  #SUP: 10 #UTIL: 4000
817  #SUP: 9 #UTIL: 4368
817 674  #SUP: 2 #UTIL: 2914
1040  #SUP: 12 #UTIL: 5280
1232  #SUP: 9 #UTIL: 3046
1232 1255  #SUP: 2 #UTIL: 1286
818  #SUP: 9 #UTIL: 3375
818 182 1507 119  #SUP: 1 #UTIL: 2695
996  #SUP: 10 #UTIL: 2630
996 91  #SUP: 2 #UTIL: 2202
796  #SUP: 8 #UTIL: 3960
605  #SUP: 10 #UTIL: 7080
1528  #SUP: 8 #UTIL: 5368
1515  #SUP: 10 #UTIL: 3080
1415  #SUP: 7 #UTIL: 7980
425  #SUP: 11 #UTIL: 4224
866  #SUP: 7 #UTIL: 8304
1207  #SUP: 8 #UTIL: 5103
1207 1137  #SUP: 1 #UTIL: 1464
1207 565  #SUP: 1 #UTIL: 837
1273  #SUP: 9 #UTIL: 8606
573  #SUP: 11 #UTIL: 10170
1446  #SUP: 8 #UTIL: 3024
1446 1186  #SUP: 2 #UTIL: 1470
197  #SUP: 10 #UTIL: 8730
859  #SUP: 11 #UTIL: 4323
652  #SUP: 10 #UTIL: 5010
224  #SUP: 11 #UTIL: 5363
224 540  #SUP: 2 #UTIL: 1395
561  #SUP: 10 #UTIL: 2541
782  #SUP: 8 #UTIL: 4212
741  #SUP: 9 #UTIL: 1752
114  #SUP: 9 #UTIL: 2760
87  #SUP: 8 #UTIL: 3560
87 1312  #SUP: 2 #UTIL: 1833
747  #SUP: 11 #UTIL: 7137
1358  #SUP: 11 #UTIL: 6720
59  #SUP: 9 #UTIL: 3780
665  #SUP: 8 #UTIL: 4082
623  #SUP: 9 #UTIL: 5040
174  #SUP: 10 #UTIL: 5472
828  #SUP: 12 #UTIL: 4902
828 451  #SUP: 1 #UTIL: 743
510  #SUP: 10 #UTIL: 2013
510 61 264  #SUP: 1 #UTIL: 1165
510 194  #SUP: 1 #UTIL: 1649
870  #SUP: 9 #UTIL: 6107
1046  #SUP: 8 #UTIL: 4150
399  #SUP: 14 #UTIL: 4089
354  #SUP: 11 #UTIL: 8100
182  #SUP: 11 #UTIL: 6440
182 232  #SUP: 1 #UTIL: 1788
1230  #SUP: 9 #UTIL: 2233
1126  #SUP: 10 #UTIL: 3127
593  #SUP: 8 #UTIL: 4862
1404  #SUP: 8 #UTIL: 5962
1124  #SUP: 8 #UTIL: 2187
162  #SUP: 9 #UTIL: 6555
162 208 711  #SUP: 1 #UTIL: 2463
1212  #SUP: 10 #UTIL: 1696
1312  #SUP: 11 #UTIL: 5508
525  #SUP: 10 #UTIL: 9405
1379  #SUP: 10 #UTIL: 5952
451  #SUP: 10 #UTIL: 5162
451 827  #SUP: 1 #UTIL: 641
1102  #SUP: 9 #UTIL: 5510
1322  #SUP: 9 #UTIL: 8640
1128  #SUP: 8 #UTIL: 7569
1244  #SUP: 9 #UTIL: 3993
875  #SUP: 8 #UTIL: 8600
531  #SUP: 10 #UTIL: 1920
531 282 1031  #SUP: 1 #UTIL: 761
531 1041  #SUP: 1 #UTIL: 333
1283  #SUP: 8 #UTIL: 2054
669  #SUP: 9 #UTIL: 4500
209  #SUP: 10 #UTIL: 6919
209 1214  #SUP: 2 #UTIL: 1914
400  #SUP: 9 #UTIL: 4433
400 150  #SUP: 1 #UTIL: 1464
752  #SUP: 8 #UTIL: 2120
201  #SUP: 10 #UTIL: 6975
1275  #SUP: 10 #UTIL: 3744
1173  #SUP: 8 #UTIL: 6468
1461  #SUP: 8 #UTIL: 6912
683  #SUP: 9 #UTIL: 5832
61  #SUP: 9 #UTIL: 1924
84  #SUP: 9 #UTIL: 8149
172  #SUP: 8 #UTIL: 8300
858  #SUP: 9 #UTIL: 5994
720  #SUP: 11 #UTIL: 3354
700  #SUP: 8 #UTIL: 6695
954  #SUP: 8 #UTIL: 4524
1055  #SUP: 11 #UTIL: 5184
689  #SUP: 13 #UTIL: 6864
499  #SUP: 8 #UTIL: 8288
1330  #SUP: 11 #UTIL: 3990
1330 215 821  #SUP: 2 #UTIL: 2227
1330 993  #SUP: 1 #UTIL: 2374
438  #SUP: 10 #UTIL: 5404
41  #SUP: 10 #UTIL: 2759
52  #SUP: 10 #UTIL: 6944
70  #SUP: 10 #UTIL: 2328
1400  #SUP: 8 #UTIL: 2494
681  #SUP: 9 #UTIL: 6437
681 1097  #SUP: 2 #UTIL: 2670
822  #SUP: 8 #UTIL: 4278
86  #SUP: 8 #UTIL: 7722
1300  #SUP: 9 #UTIL: 3766
981  #SUP: 11 #UTIL: 4191
899  #SUP: 12 #UTIL: 7296
899 256  #SUP: 1 #UTIL: 1371
151  #SUP: 7 #UTIL: 6402
139  #SUP: 10 #UTIL: 4833
1225  #SUP: 9 #UTIL: 5160
645  #SUP: 8 #UTIL: 8632
208  #SUP: 9 #UTIL: 6175
208 1111 428  #SUP: 1 #UTIL: 1243
144  #SUP: 12 #UTIL: 1683
1032  #SUP: 12 #UTIL: 1925
1032 1249  #SUP: 2 #UTIL: 1180
